clasificacion,texto,sentiment_probabilities,sentiment_label,veracity_label,veracity_probabilities
1,Los telefonos robados que sean denunciados dejaran de funcionar,"[0.9999252557754517, 7.468950934708118e-05]",0,1,"[0.3079095184803009, 0.6920904517173767]"
1,"A traves de una iniciativa del Ministerio de Seguridad junto con el de Modernizacion, el Ente Nacional de Comunicaciones y el Gobierno de la Ciudad, los celulares robados que sean denunciados con una llamada al *910 quedaran fuera de servicio.","[0.9993183612823486, 0.0006816086824983358]",0,1,"[0.19975943863391876, 0.8002405762672424]"
1,"Las cifras coinciden con la medicion de la Defensoria de la Tercera Edad, aunque los datos oficiales portenos distan de los marcados por la diputada del Frente Renovador.","[0.9567319750785828, 0.043268028646707535]",0,1,"[0.39891481399536133, 0.6010851860046387]"
0,"Es verdad que el ministro Finocchiaro dijo que ""el paro universitario es impulsado por una 'alianza kirchnero-troskista'""","[0.9999053478240967, 9.460612636758015e-05]",0,0,"[0.6091316938400269, 0.39086833596229553]"
0,Las declaraciones del ministro de Educacion de la Nacion existieron y las realizo en una entrevista radial emitida en radio La Red.,"[0.9993102550506592, 0.0006897785351611674]",0,0,"[0.8359714150428772, 0.16402855515480042]"
1,Las declaraciones del presidente de Fiat son verdaderas y fueron emitidas el 30 de agosto de 2018 por FM La Patriada. En la entrevista que le realizaron se refirio a la suba del precio del dolar.,"[0.9775535464286804, 0.022446496412158012]",0,1,"[0.3641430735588074, 0.6358568668365479]"
1,El dato es verdadero y surge del ultimo reporte mensual del Instituto de Promocion de la Carne Vacuna Argentina. Mas de la mitad de las exportaciones van a China.,"[0.7109730839729309, 0.2890269458293915]",0,1,"[0.37408116459846497, 0.6259188055992126]"
0,Ninos sirios fueron quemados en una jaula,"[0.9999384880065918, 6.153607682790607e-05]",0,0,"[0.9494191408157349, 0.05058085173368454]"
1,"El hecho nunca existio y la foto con la que ilustraron la nota esta trucada y no fue tomada este ano, como se senala en la publicacion, sino en 2015.","[0.9998987913131714, 0.00010115125041920692]",0,0,"[0.5497681498527527, 0.45023179054260254]"
0,"Diego Brancatelli haya dicho: ""Pagar a los jubilados es gastar plata""","[0.9999486207962036, 5.1387840358074754e-05]",0,0,"[0.9218845963478088, 0.07811539620161057]"
0,"Un sitio publico un texto con una supuesta declaracion del periodista sobre los jubilados. Sin embargo, no hay ninguna entrevista donde el panelista del programa ""Intratables"" haya afirmado eso. Ademas, Brancatelli confirmo que esas declaraciones son falsas.","[0.9998633861541748, 0.0001365950156468898]",0,0,"[0.6745285987854004, 0.325471431016922]"
0,"El Ministerio de Salud de la Nacion confirmo que no se aplicara la ultima dosis de esta vacuna para este grupo etario debido a ""dificultades en la adquisicion y entrega"". Se decidio priorizar a los ninos de 3,5 y 15 meses de vida.","[0.9999529123306274, 4.7074783651623875e-05]",0,0,"[0.8303005695343018, 0.16969944536685944]"
0,Ricky Martin fue golpeado por su pareja,"[0.9999197721481323, 8.019583765417337e-05]",0,0,"[0.9814174771308899, 0.018582483753561974]"
1,"Las fotos que difundio el cantante en sus cuentas de Instagram y de Twitter, donde se lo ve golpeado, corresponden al backstage de la filmacion de un videoclip y las marcas estan hechas con maquillaje.","[0.1310245841741562, 0.8689754009246826]",1,1,"[0.41787654161453247, 0.5821235179901123]"
0,Gendarmeria encontro paquetes con dolares termosellados en Misiones,"[0.99928879737854, 0.000711207278072834]",0,0,"[0.9604451656341553, 0.03955477103590965]"
0,"Circula un posteo en Facebook que sostiene que encontraron billetes de la divisa extranjera en la provincia nortena durante un operativo de la fuerza federal. Sin embargo, fuentes oficiales indican que en el operativo se encontro marihuana y no dolares.","[0.9999401569366455, 5.985761163174175e-05]",0,0,"[0.812566876411438, 0.1874331682920456]"
0,La manifestacion nunca existio y la imagen que circulo en redes es falsa. Se trata de un embotellamiento que se produjo en una autopista de China en 2015.,"[0.999948263168335, 5.172841702005826e-05]",0,1,"[0.2760032117366791, 0.7239967584609985]"
0,Francia abrio la puerta a la pedofilia,"[0.9990878105163574, 0.0009122107876464725]",0,0,"[0.7107831239700317, 0.2892168462276459]"
0,"Un sitio publico que, a partir de una nueva ley, los adultos podran tener relaciones sexuales con menores de manera legal. Sin embargo, es falso: el nuevo texto endurecio las penas en caso de ""infraccion sexual"" y, ademas, todo acto sexual (ya sea violacion o no) con un menor de 15 anos esta penado por la ley francesa.","[0.9999414682388306, 5.855456765857525e-05]",0,0,"[0.5209882855415344, 0.47901174426078796]"
0,"El dato es verdadero y surge de estimaciones privadas de la Union Industrial Argentina (UIA). Segun el INDEC, que publico los datos luego de la publicacion de esta nota, la caida industrial en junio fue del 7,5 por ciento.","[0.9960938096046448, 0.0039062185678631067]",0,0,"[0.6503497958183289, 0.34965023398399353]"
1,"Los fondos presupuestados para las universidades aumentaron un 110% en la gestion de Cambiemos. Sin embargo, si se toma en cuenta la inflacion de ese periodo, hubo una caida real en los fondos destinados a las universidades.","[0.9998922348022461, 0.00010781078890431672]",0,1,"[0.3773977756500244, 0.6226021647453308]"
0,"la quimioterapia mata a la gente, no el cancer","[0.9980913996696472, 0.0019085456151515245]",0,0,"[0.6855896711349487, 0.31441035866737366]"
0,"El doctor citado como fuente se basa en una investigacion de los anos 50, que no toma en cuenta los avances registrados desde entonces. En la Argentina, gracias a la deteccion temprana del tumor y a la aplicacion de quimioterapias especificas, la tasa de mortalidad por cancer viene disminuyendo desde 1980.","[0.00023229513317346573, 0.9997677206993103]",1,1,"[0.3608545660972595, 0.6391454935073853]"
0,"Circula una foto y una leyenda que habla de supuestos militares de nuestro pais recorriendo la via publica con armas y tanques. Sin embargo, es falsa: la imagen muestra a las Fuerzas Armadas de Mexico y fue tomada en ese pais hace ocho anos.","[0.9999502897262573, 4.9741516704671085e-05]",0,0,"[0.839453399181366, 0.16054658591747284]"
0,Circulo en las ultimas semanas una nota publicada el ano ultimo por un sitio que afirma que la provincia menos desarrollada de la Argentina es Santiago del Estero. El dato surge de un estudio de la ONU realizado en 2016.,"[0.9993764758110046, 0.0006235907203517854]",0,1,"[0.4686145782470703, 0.5313854217529297]"
1,"En el primer semestre de 2018, se registraron 450 abortos en Santa Fe","[0.6341662406921387, 0.3658337891101837]",0,0,"[0.5198616981506348, 0.48013830184936523]"
1,Un medio provincial publico que en los primeros seis meses de este ano se practico esa cantidad de abortos legales en la provincia. Los datos son verdaderos y provienen del Ministerio de Salud santafesino.,"[0.37980514764785767, 0.6201948523521423]",1,1,"[0.36905744671821594, 0.6309425234794617]"
0,"Ignacio Montoya Carlotto denuncio que le ""pagaron para fingir ser un 'nieto recuperado'""","[0.9999614953994751, 3.848931009997614e-05]",0,0,"[0.6764865517616272, 0.323513388633728]"
1,"Circula en Facebook un posteo que sostiene que el nieto de la presidenta de Abuelas de Plaza de Mayo denuncio que recibio dinero para fingir serlo. Sin embargo, las declaraciones nunca existieron y el confirmo a Chequeado que esa informacion es falsa.","[0.9999370574951172, 6.290251621976495e-05]",0,0,"[0.6302536725997925, 0.36974629759788513]"
0,300 curas catolicos abusaron a mas de mil menores en Estados Unidos,"[0.9999459981918335, 5.3972828027326614e-05]",0,0,"[0.657133162021637, 0.34286680817604065]"
0,La investigacion se desarrollo en el estado de Pensilvania. Se trata de un informe judicial que demostro una serie de abusos a ninos y ninas cometidos por sacerdotes y otros miembros de la Iglesia durante 70 anos.,"[0.9999250173568726, 7.502773951273412e-05]",0,1,"[0.1506863683462143, 0.8493136167526245]"
1,"Maximo Kirchner, sobre los dolares que ingresaron del FMI: ""En un mes y medio ya quemaron la mitad en fuga de capitales: US$ 7 mil millones""","[0.9999409914016724, 5.902217890252359e-05]",0,1,"[0.4722052216529846, 0.5277947783470154]"
1,Las reservas efectivamente cayeron en mas de US$ 8 mil millones desde que ingresaron los dolares del acuerdo. Pero se debio a los mecanismos que estipula el propio acuerdo con el Fondo y todavia no hay datos sobre la fuga de capitales.,"[0.9999397993087769, 6.0163885791553184e-05]",0,1,"[0.478570818901062, 0.521429181098938]"
0,"La cantidad de detenidos por violacion a la ""ley de drogas"" durante la gestion del Frente para la Victoria en la Provincia es casi seis veces mayor a la registrada en lo que va de la gestion de Cambiemos.","[0.9999090433120728, 9.091762331081554e-05]",0,0,"[0.6488998532295227, 0.3511001467704773]"
0,Un medio publico que Israel ataco a Gaza y dejo un muerto y ocho heridos. El hecho ocurrio el miercoles ultimo y la cifra se elevo a tres fallecidos y mas de 20 heridos.,"[0.9999470710754395, 5.294284346746281e-05]",0,1,"[0.16268256306648254, 0.8373174667358398]"
0,En julio se produjo un alud en Italia,"[0.9994133710861206, 0.0005866549327038229]",0,0,"[0.7196892499923706, 0.2803107500076294]"
1,"El video compartido en Facebook fue registrado en febrero de 2010 en la localidad de Maierato, ubicada en la region de Calabria.","[0.00024306410341523588, 0.9997569918632507]",1,1,"[0.4871714413166046, 0.512828528881073]"
0,El sitio publico una nota en la que se refirio al rechazo del proyecto de ley de interrupcion voluntaria del embarazo. La sesion termino con 38 votos en contra y 31 a favor.,"[0.9998434782028198, 0.00015649618580937386]",0,1,"[0.4333430230617523, 0.5666569471359253]"
1,"Los datos de ejecucion presupuestaria coinciden con sus dichos, pero buena parte de los fondos presupuestados ya estan comprometidos, es decir que ya tienen un fin asignado aunque no hayan sido ejecutados.","[0.954179048538208, 0.0458209328353405]",0,1,"[0.3392157256603241, 0.6607843041419983]"
1,"Desde la legalizacion de la interrupcion voluntaria del embarazo en 2012 se registraron en total tres muertes maternas por aborto, en todos los casos realizados por fuera del sistema de salud. Ninguno de los abortos legales provocaron la muerte de una mujer.","[0.9998818635940552, 0.00011815963080152869]",0,1,"[0.06915527582168579, 0.9308447241783142]"
1,"De cada 10 embarazos adolescentes, siete no son deseados","[0.9999179840087891, 8.2048871263396e-05]",0,1,"[0.13944019377231598, 0.8605598211288452]"
1,"La cifra marcada por la legisladora de PRO-Cambiemos, que se pronuncio a favor de la despenalizacion, concuerdan con los datos oficiales. Los embarazos adolescentes son casi 100 mil por ano y alcanzan al 14% del total de los nacimientos.","[0.02056802809238434, 0.9794320464134216]",1,1,"[0.3250303268432617, 0.6749696731567383]"
1,Los datos citados por el senador (PRO-Misiones) corresponden a las estimaciones internacionales sobre el tema.,"[0.9976416826248169, 0.0023583408910781145]",0,1,"[0.4002782106399536, 0.5997217893600464]"
1,"Mas de cinco mil personas manifestaron su voluntad para adoptar y los ninos, ninas y adolescentes en esta situacion son nueve mil, segun datos oficiales. Pero la mayoria de las personas que expresaron su voluntad para adoptar esperan a un nino o nina de 0 a 1 ano, un porcentaje menor del total, ya que los menores de 5 anos representa un 24% y el 76% tienen entre 6 y 17 anos.","[0.9999092817306519, 9.067865903489292e-05]",0,1,"[0.10793983936309814, 0.8920601606369019]"
1,"La cifra marcada por el senador del PJ, que se pronuncio a favor de la legalizacion, concuerda con los datos oficiales. Al comparar el mismo ano, el porcentaje de nacimientos de mujeres embarazadas en la provincia es 20 puntos mayor que a nivel nacional.","[0.005246826913207769, 0.9947531223297119]",1,1,"[0.30092957615852356, 0.699070394039154]"
1,"En 2016, ultimo ano con informacion disponible, Corrientes tuvo una tasa por encima del promedio nacional, aunque no cuatro veces superior. La diferencia mencionada por la senadora no se produjo en ningun ano desde 2011. La legisladora menciono, erroneamente, la tasa de la mortalidad infantil de la provincia como si fuera la materna.","[0.9999446868896484, 5.535663876798935e-05]",0,1,"[0.4540541172027588, 0.5459458827972412]"
0,El dato citado por el senador de Entre Rios durante el debate en el Senado coincide con los datos oficiales sobre las mujeres atendidas en los hospitales publicos del pais.,"[0.9199112057685852, 0.08008880168199539]",0,0,"[0.7036547660827637, 0.29634523391723633]"
1,"El proyecto fue aprobado con 39 votos a favor y cuatro en contra. Ademas de declarar a la provincia como un territorio en contra de la legalizacion del aborto, propone ""exhortar"" a los legisladores nacionales para que se manifiesten en contra de la media sancion de la Camara de Diputados que tratara el Senado.","[0.0010834427084773779, 0.9989166259765625]",1,1,"[0.36638593673706055, 0.6336140632629395]"
1,Fue recuperado el nieto 128 por abuelas de plaza de mayo,"[0.0001914073945954442, 0.9998086094856262]",1,1,"[0.445304811000824, 0.554695188999176]"
1,"El diario sanjuanino se refirio a la restitucion de la identidad de Marcos Ramos, nacido en Tucuman en 1976. Efectivamente, la noticia fue confirmada por la propia asociacion durante una conferencia de prensa y en un comunicado publicado en su sitio oficial.","[0.0001352468243567273, 0.9998646974563599]",1,1,"[0.3053470551967621, 0.6946529150009155]"
1,"Es verdadera la imagen del diario sueco que afirma: ""Macri es una amenaza contra la democracia""","[0.9999632835388184, 3.673449464258738e-05]",0,0,"[0.8825348019599915, 0.11746525019407272]"
1,"El texto fue publicado en el periodico ETC como una nota de opinion en febrero de 2016, solo dos meses despues de la asuncion del Presidente. En la nota se critican los aumentos de tarifas y dos decretos presidenciales.","[0.99993896484375, 6.099576421547681e-05]",0,1,"[0.40860188007354736, 0.5913981795310974]"
1,"Es verdad que son multiples los factores que reducen la mortalidad materna, y esto se observa en el pais limitrofe donde este indicador es mas bajo que en nuestro pais y hay una legislacion mas restrictiva. Sin embargo, a contramano de lo dicho por Bullrich, tambien es cierto que el acceso a un aborto seguro es una de las politicas que permite limitar la muerte de mujeres embarazadas.","[0.0006435309769585729, 0.9993564486503601]",1,1,"[0.27751466631889343, 0.7224853038787842]"
