clasificacion,texto
0,"Los datos del INDEC son cercanos a los valores que senalo el candidato a senador nacional por el Frente de Izquierda y de los Trabajadores (FIT). Los expertos advierten que surgen de una encuesta, por lo que puede haber cierta subdeclaracion."
1,"Los especialistas coinciden en que las personas pobres destinan un mayor porcentaje de sus ingresos a los alimentos y, por ende, los impuestos en esos bienes tienen un mayor impacto en terminos relativos sobre quienes tienen menos ingresos."
1,"Los datos oficiales muestran que mejoro el mercado de prestamos para viviendas y en el ultimo mes se dieron unos 2.000 creditos, aunque el calculo del Gobierno toma todos los bancos y es solo sobre el horario bancario de los dias habiles."
0,"Durante 2016 la cantidad de PyMEs que abrieron y cerraron dan un saldo levemente peor al mencionado por Randazzo, pero se ajusta a un estancamiento que viene desde 2011 y la baja fue menor a la registrada en 2014."
0,"Los ultimos datos disponibles muestran un descenso de robos y homicidios en la Provincia de Buenos Aires tanto en 2016 como en 2015. Clarin publico que, segun la Procuracion bonaerense, el delito aumento en 2017 pero desde el organismo no confirman ni desmienten esa informacion."
0,"Los intereses de la deuda superaron en 2016 a la inversion en educacion y salud por primera vez desde el periodo 2005-2008. Pero los datos estan distorsionados por los arreglos con los acreedores de deuda, como los fondos buitre."
1,"Distintas fuentes destacan la caida en la produccion industrial entre 2015, 2016 y 2017, pero esta crisis no es la mas extensa desde 2001 y, segun los datos que se analicen, habria comenzado antes de la asuncion de Cambiemos."
0,?La Argentina tiene uno de los calendarios de vacunacion obligatorios y gratuitos mas completos del mundo?
0,El pais cubre mayor cantidad de enfermedades que en otros lugares del mundo. Los especialistas destacan la gratuidad y obligatoriedad para lograr mas cobertura y asi proteger a distintos sectores de la sociedad.
1,"La precariedad laboral es mucho mayor entre las mujeres que los hombres, aunque no llega al nivel senalado por la candidata del Frente de Izquierda y de los Trabajadores."
0,"La medicion oficial de pobreza fue discontinuada en 2013, pero todos los especialistas concuerdan en que la cantidad de pobres, utilizando diversas fuentes, era mayor a la dicha por el ex secretario de Comercio al final del segundo mandato de Cristina Fernandez de Kirchner."
0,"Los jubilados que entraron al programa oficial son casi un millon, aunque 625 mil aceptaron la oferta estatal y el resto tuvo un aumento automatico. Igualmente, la meta del Gobierno es alcanzar 2,3 millones de beneficiarios en dos anos y todavia no se cumplieron los primeros 12 meses del programa."
0,"El minimo docente era mayor al piso salarial de los empleados formales cuando Mauricio Macri asumio la Presidencia. Entre 2008 y 2015 el salario de los maestros estuvo en el mismo nivel o por encima del SMVM, aunque a partir de 2016 el minimo docente se actualiza 20% por encima del salario basico."
0,"El sitio publico la conclusion de un informe que omite que la definicion de quien es pobre varia enormemente de pais a pais, ya que cada instituto nacional de estadisticas lo define de un modo diferente. Si se utiliza una metodologia adecuada, la Argentina esta entre los mejores de la region, junto con Uruguay, Chile y Costa Rica."
0,"Los datos oficiales muestran que durante el primer ano de Mauricio Macri aumento el indicador que mide el estado de las cuentas publicas. Asi, si bien la tendencia a la suba se inicio durante la segunda gestion de Cristina Fernandez Kirchner, el deficit fiscal se ubico en su nivel mas alto desde 2004."
1,"El 9,2% de desempleo informado por el INDEC es el mas alto desde su intervencion en 2006, pero actualmente tanto el instituto oficial como diversos organismos y especialistas descalifican los datos publicados entre 2007 y 2015, que el diario toma como validos."
0,"Entre bajas y suspensiones, se redujeron 70 mil beneficios por invalidez. El Gobierno senala irregularidades por el notable aumento de pensiones en la ultima decada; en algunos casos se cancelaron beneficios sin contacto previo con el titular."
1,"Los datos oficiales muestran que los siniestros bajaron en los carriles exclusivos de 9 de Julio y en el corredor Sur. Si bien no hay datos alternativos, especialistas y estudios destacan que otros sistemas similares tambien bajaron los accidentes en otras ciudades de Latinoamerica."
1,"Los datos oficiales del INDEC muestran que en los ultimos tres trimestres el Estimador Mensual de la Actividad Economica (EMAE) -indicador que mide la variacion provisoria del PBI- mejoro. La recuperacion fue empujada, sobre todo, por la construccion y el campo."
1,"Los datos muestran que durante el primer ano de Mauricio Macri aumento el deficit fiscal y la deuda total, pero se trata de dos indicadores que venian aumentando desde 2011, primer ano del segundo mandato de Cristina Fernandez de Kirchner."
1,"Los datos confirman los dichos de la diputada. Si bien las cifras nacionales de 2016 no son comparables con las de 2015, las estadisticas de la CABA -que no tienen problemas metodologicos y no fueron cuestionadas- muestran que la desigualdad aumento en el primer ano de Mauricio Macri."
1,"La cantidad de usuarios afectados por fallas de baja tension se redujo un 42% con respecto al verano anterior. Ademas, la duracion de los cortes disminuyo un 9 por ciento."
1,"Segun una estimacion oficial de ANSES realizada en 2015, en dicho ano la cobertura previsional habria alcanzado el 97%, mientras que en 2003 ese porcentaje era del 66 por ciento. Segun los especialistas, esta suba se dio principalmente gracias a las moratorias de 2004 y 2014."
1,"El balance de 2016 de la empresa estatal dio perdidas por primera vez desde 1989, aunque se debe a un mecanismo contable que no representa una perdida real. Si se mira el margen entre ventas y costos, la empresa sigue dando resultados positivos."
0,"Segun los datos del INDEC y de la Ciudad, el precio del pan frances crecio 28% y 37% en el ultimo ano, respectivamente, lejos del 100% marcado por el lider del Frente Renovador. En los ultimos meses, sin embargo, el producto si crecio por encima de la inflacion general."
0,"De acuerdo con los ultimos datos oficiales, el sector metalurgico redujo la cantidad de trabajadores que empleaba. La caida del consumo y de la produccion y la apertura de las importaciones, entre las principales razones."
1,"El Gobierno de la Provincia Buenos Aires logro que se detuviera a 400 uniformados acusados de enriquecimiento ilicito, lavado de activos, narcotrafico y corrupcion policial. Ademas, aparto de la fuerza a mas de 4.700 efectivos, el numero mas alto comparado con el periodo 2004-2014."
1,"Contrariamente a lo dicho por el diputado de la UCR, segun datos oficiales del ultimo Censo nacional de 2010 el 98% de los habitantes de Santa Cruz tiene acceso al agua de red. Es la segunda provincia con mas cobertura y se ubica por encima del promedio nacional (83%)."
0,"La Argentina es el tercer pais del mundo que menos exporta e importa como porcentaje de su PBI, detras de Sudan y Nigeria. Segun este indicador, en 2015 fue la primera vez desde 2001 que estuvo ""mas cerrado"" que Brasil."
1,"La cifra mencionada por la ex presidenta coincide con el dato oficial de 2015, pero no es una estadistica confiable dado que se calculo durante la intervencion del INDEC y actualmente el instituto oficial la desconoce."
0,"El gasto del Estado nacional, las provincias y los municipios como porcentaje del Producto Bruto Interno (PBI) del pais llega al 47%, el mas alto desde 1980, el primer dato oficial publicado. Los expertos senalan que hay que mejorar los servicios y no necesariamente reducir los recursos."
1,"Los puestos de trabajo en el sector privado registrado crecieron desde agosto ultimo, ya sea si se toman los trabajadores temporales o no. Sin embargo, la evolucion esta por debajo del crecimiento de la poblacion y todavia no se recuperaron los puestos perdidos desde diciembre de 2015."
1,"La tasa aumento entre 2015 y 2016 pero si se mira el ultimo trienio, indicador que los especialistas aconsejan tomar, las muertes de bebes en la Ciudad en el periodo 2014-2016 fueron menos que nunca antes."
0,"El ultimo dato disponible muestra que el empleo publico en la administracion nacional disminuyo en 1.436 puestos de trabajo en 2016, una baja de 0,2% respecto a los 742 mil con los que contaba en diciembre de 2015."
0,"El Gobierno nacional envio mas transferencias totales pero menos fondos discrecionales en 2016 a la provincia patagonica que al territorio gobernado por Gerardo Morales (UCR). Sin embargo, Santa Cruz fue la provincia mas beneficiada durante el kirchnerismo y tiene mejores indices socioeconomicos que Jujuy."
0,"Las cifras oficiales confirman que la deuda medida como porcentaje de los ingresos y del producto bruto geografico de la provincia cayo en la proporcion senalada por el ex gobernador. Al mismo tiempo, hubo una baja en la inversion en obras publicas durante su gestion."
1,"Los ingresos de un maestro son menores a los casi $14 mil de la canasta total que define a un hogar como pobre, pero esta cifra es para una familia tipo y no para cada integrante. El salario docente esta por encima de la linea de pobreza por persona."
0,"Los puestos de trabajo en blanco crecieron en ocho de los ultimos nueve meses con datos. La evolucion, sin embargo, esta por debajo del crecimiento de la poblacion."
1,Los datos concuerdan con lo dicho por el titular de la Director Nacional de Vialidad. Especialistas coinciden en la importancia del rol del Estado en el sector y destacan que este record se debe principalmente a que se concretaron muchas licitaciones viales.
1,"Los datos oficiales muestran que hubo anos donde los fondos ejecutados, en pesos ajustados por inflacion, en este tipo de inversiones fueron mayores al periodo senalado por el Presidente. Tampoco se llega al nivel mas alto si se mira la ejecucion en obra publica medida en porcentaje."
0,"El sinceramiento fiscal que lanzo la gestion de Mauricio Macri llego casi a los US$ 117 mil millones, muy por encima de las dos medidas analogas que habia impulsado la gestion de Cristina Fernandez de Kirchner."
1,"La cantidad de alumnos estatales crecio en numero tanto en la Ciudad como en la mayoria de las provincias. A su vez, la educacion privada tuvo un mayor incremento, por lo que el peso de la escuela publica cayo."
0,"Como senalo el diputado, el fenomeno que ocurrio en 2016 se dio solo otras cuatro veces desde 1900 y la ultima fue en 1975. Los especialistas destacan como causas la salida del cepo cambiario en 2015 y la apertura de las importaciones. Igualmente, estas ultimas representan un nivel bajo como porcentaje del PBI."
1,"Es correcto que la Argentina exporta principalmente porotos de soja y derivados e importa productos industriales del pais asiatico, pero el porcentaje de exportaciones es menor al senalado por el diputado del Frente Renovador."
0,"La cantidad de paros nacionales en los gobiernos previos no fue menor a los que tuvo Macri hasta el momento, aunque la cifra es casi identica. Para el Gobierno no hay necesidad de nacionalizar el conflicto, pero los sindicatos reclaman que se abra la paritaria nacional docente, a la que no se convoco por primera vez desde su creacion."
